fecha_adquisicion,satelite,producto,tile,latitud,longitud,provincia,canton,parroquia,region_natural,fire_mask,confianza,max_frp,qa,archivo_origen
2022-02-02,TERRA,MOD14A1,Unknown,-3.715179,-76.545038,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,30.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.715179,-76.539616,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.715179,-76.534195,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-77.911176,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-77.905755,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-77.900334,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.794412,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.788991,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.78357,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,31.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.545038,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,30.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.539616,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.534195,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.528774,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.517932,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,21.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.51251,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,21.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.720601,-76.507089,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.92744,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.922018,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.916597,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,95.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.911176,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.905755,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.900334,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.894912,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,69.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.374479,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,41.8,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.369058,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,41.8,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-77.363636,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,41.8,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.799833,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,20.3,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.794412,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,62.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.767306,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,19.4,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.761885,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,19.4,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.734779,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,6.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.550459,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,86.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.545038,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,19.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.534195,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,14.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.528774,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,19.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.517932,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,5.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.51251,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.726022,-76.507089,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.92744,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.922018,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,95.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.916597,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,95.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.911176,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.905755,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,99.9,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.900334,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,69.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.894912,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,69.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.856964,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.477481,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.434112,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,23.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-77.374479,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,41.8,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.799833,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,20.3,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.794412,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,20.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.778148,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.772727,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.767306,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,27.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.761885,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,30.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.756464,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,20.3,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.734779,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,6.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.731443,-76.528774,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,19.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.736864,-77.477481,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.736864,-77.434112,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,23.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.736864,-77.428691,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,23.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.736864,-76.778148,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.736864,-76.772727,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.742285,-77.477481,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,29.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.742285,-77.396163,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,13.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.742285,-77.390742,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,13.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.742285,-77.385321,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,15.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.747706,-77.390742,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,49.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.747706,-77.385321,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,49.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.747706,-76.756464,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.747706,-76.517932,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.753128,-77.417848,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.8,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.753128,-77.33653,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.753128,-76.599249,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.753128,-76.593828,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.758549,-77.645538,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.758549,-77.417848,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.8,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.76397,-76.344454,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,24.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.76397,-76.339033,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,33.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.791076,-76.653461,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.807339,-77.667223,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,17.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.807339,-77.547957,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.807339,-77.542535,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,26.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-77.547957,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-77.542535,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,26.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-76.707673,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,205.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-76.702252,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-76.447456,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,17.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.812761,-76.442035,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.818182,-77.710592,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.818182,-76.707673,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,205.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.818182,-76.702252,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.818182,-76.447456,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.818182,-76.442035,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,22.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.823603,-77.710592,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.823603,-76.707673,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.829024,-76.501668,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.834445,-77.705171,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.834445,-77.69975,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,43.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.834445,-77.694329,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,13.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.839867,-77.721435,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.845288,-77.781068,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,21.3,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.845288,-77.775646,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,21.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.845288,-77.770225,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,21.3,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.845288,-76.442035,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-77.79191,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,40.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-77.786489,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,40.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-77.781068,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-77.775646,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-77.770225,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-76.51251,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,30.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.850709,-76.507089,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.6,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.85613,-77.781068,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,16.5,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.85613,-77.775646,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,16.5,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.85613,-77.770225,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,16.5,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.85613,-76.490826,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,5.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.85613,-76.485405,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,5.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.866972,-77.531693,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,34.2,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.872394,-77.732277,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,19.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.872394,-77.537114,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,19.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.872394,-77.531693,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,34.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.877815,-77.764804,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,13.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.877815,-77.759383,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.877815,-77.710592,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.877815,-77.537114,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,19.4,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.877815,-77.531693,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,34.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.883236,-77.759383,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,8.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.883236,-77.710592,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.888657,-77.764804,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.888657,-77.759383,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.5,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.888657,-77.753962,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,39.8,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.910342,-77.47206,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.910342,-77.466639,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.910342,-77.461218,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,20.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.937448,-77.959967,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,19.0,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.937448,-77.65638,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,13.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.942869,-77.79191,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,10.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.942869,-77.786489,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,10.3,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.942869,-77.781068,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,15.9,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.846122,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.840701,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.835279,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.1,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.461218,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.455796,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.94829,-77.450375,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,13.2,2,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.953711,-77.840701,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.7,6,MODIS_FIRE_20220202_587.hdf
2022-02-02,TERRA,MOD14A1,Unknown,-3.953711,-77.835279,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,21.1,6,MODIS_FIRE_20220202_587.hdf
