time,lat,lon,SoilMoi0_10cm_inst,SoilMoi10_40cm_inst,RootMoist_inst,SoilTMP0_10cm_inst,Tair_f_inst,Rainf_tavg,Evap_tavg,SWdown_f_tavg,LWdown_f_tavg,Qs_acc,Qsb_acc,Qsm_acc,CanopInt_inst,provincia,canton
2024-08-01,-3.375,-79.625,19.973461,60.429276,304.38895,294.18753,291.06836,1.8139965e-05,3.1975775e-05,284.947,369.6106,0.0013775339,0.005347224,0.0,0.058970463,El Oro,Chilla
2024-08-01,-3.375,-79.375,19.956066,61.945065,204.39516,292.7762,289.312,1.814454e-05,2.5246854e-05,297.28833,339.3023,0.0015674487,0.01482317,0.0,0.052474916,Loja,Saraguro
2024-08-01,-3.375,-79.125,21.228857,65.06461,214.04417,291.39447,287.24097,1.8140687e-05,2.1947346e-05,296.07193,335.61252,0.0011830971,0.016723122,0.0,0.055127617,Azuay,Nabón
2024-08-01,-3.375,-78.875,33.693016,101.51215,671.15546,286.2226,283.50656,3.2662927e-05,3.135944e-05,256.97607,316.22345,0.008770765,0.043485083,0.0,0.09059287,Morona Santiago,Gualaquiza
2024-08-01,-3.375,-78.625,26.931004,80.4552,517.9968,291.429,289.846,3.589621e-05,4.1150484e-05,256.8739,346.5851,0.007026881,0.022355506,0.0,0.086790696,Morona Santiago,Gualaquiza
2024-08-01,-3.375,-78.375,27.31093,81.419685,523.3281,291.61313,290.15698,3.5893532e-05,4.1780935e-05,261.3624,346.24945,0.0070430837,0.025345188,0.0,0.112385295,Morona Santiago,Gualaquiza
2024-08-01,-3.125,-79.875,16.2945,47.234806,243.28058,299.37863,295.81107,1.8138619e-05,2.6918464e-05,277.9809,414.6394,0.0005717618,0.002043663,0.0,0.059899468,El Oro,El Guabo
2024-08-01,-3.125,-79.625,20.538622,61.972736,314.85477,295.31464,292.33542,1.8144921e-05,3.3123728e-05,279.87186,382.58035,0.0010302658,0.006394933,0.0,0.062249847,Azuay,Camilo Ponce Enriquez
2024-08-01,-3.125,-79.375,20.310001,62.37001,206.02925,289.42535,286.30402,1.8165085e-05,2.7853917e-05,291.4127,328.019,0.0013523063,0.015324171,0.0,0.057070885,Azuay,Santa Isabel
2024-08-01,-3.125,-79.125,21.72839,66.56747,250.91692,288.27975,284.5816,1.8138318e-05,2.3880899e-05,296.14368,322.64716,0.0012031618,0.013719384,0.0,0.058676627,Azuay,Girón
2024-08-01,-3.125,-78.875,33.167168,100.013885,417.94342,285.4757,282.64948,3.264143e-05,2.9076911e-05,259.63586,310.09177,0.008925033,0.05704584,0.0,0.08609353,Azuay,Sigsig
2024-08-01,-3.125,-78.625,33.428482,100.32506,654.59564,288.70746,286.82156,3.590031e-05,3.8860595e-05,259.17636,331.89243,0.012658049,0.023142396,0.0,0.08588993,Morona Santiago,San Juan Bosco
2024-08-01,-3.125,-78.375,32.55963,97.11545,621.4218,292.32898,291.33673,3.5894675e-05,4.91468e-05,261.15894,351.93863,0.012091267,0.0075004105,0.0,0.09861598,Morona Santiago,Limón Indanza
2024-08-01,-3.125,-78.125,32.4262,96.43106,614.2204,293.66263,293.1978,3.597579e-05,5.388873e-05,260.98523,360.0504,0.009718796,0.006146823,0.0,0.119331576,Morona Santiago,Tiwintza
2024-08-01,-2.875,-80.125,18.994064,48.76161,207.74593,298.93152,295.74924,8.622083e-06,1.1982607e-05,287.5338,380.25238,0.00051426544,0.000591597,0.0,0.04120497,Guayas,Guayaquil
2024-08-01,-2.875,-79.625,29.549501,93.23933,576.8676,295.1185,293.32596,1.4848755e-05,3.4721263e-05,260.5487,368.74036,0.0044737216,0.00017127549,0.0,0.05543146,Guayas,Balao
2024-08-01,-2.875,-79.375,25.760933,78.48676,377.00415,288.58832,286.02466,1.4847783e-05,3.0714426e-05,268.55353,314.8092,0.0011685044,0.015628425,0.0,0.052339744,Azuay,Cuenca
2024-08-01,-2.875,-79.125,27.451195,83.552086,437.58136,283.0292,280.19156,1.4848046e-05,2.5352503e-05,274.75143,284.0454,0.0015138789,0.026102971,0.0,0.059055284,Azuay,Cuenca
2024-08-01,-2.875,-78.875,26.21989,78.91999,262.5471,287.81424,283.72705,3.2500197e-05,3.199027e-05,293.94098,332.2823,0.0051043564,0.062482566,0.0,0.07800319,Azuay,Gualaceo
2024-08-01,-2.875,-78.625,33.10846,99.50706,566.853,288.03772,284.4043,3.6469293e-05,3.895319e-05,291.50665,340.87296,0.010930221,0.03562691,0.0,0.085055545,Azuay,El Pan
2024-08-01,-2.875,-78.375,25.526361,75.80847,478.15738,294.25342,291.97845,3.6461875e-05,5.5650933e-05,294.11914,376.5172,0.0068863006,0.00723886,0.0,0.082120486,Morona Santiago,Limón Indanza
2024-08-01,-2.875,-78.125,31.534092,93.58056,592.3054,295.3183,293.5518,3.639268e-05,6.199135e-05,296.02924,384.57492,0.00986706,0.0032013154,0.0,0.104807615,Morona Santiago,Logroño
2024-08-01,-2.875,-77.875,35.034706,104.93889,696.80646,295.79642,296.7758,3.5027944e-05,5.4865763e-05,233.32103,370.3313,0.0063853175,0.011254667,0.0,0.17070514,Morona Santiago,Tiwintza
2024-08-01,-2.875,-77.625,34.828407,104.35012,693.70624,297.089,298.3056,3.489175e-05,5.576295e-05,234.50536,378.1071,0.0072273994,0.010534085,0.0,0.18509084,Morona Santiago,Tiwintza
2024-08-01,-2.625,-80.375,19.07763,66.68,222.56993,298.66684,295.52548,8.006735e-06,1.0470516e-05,285.00345,379.58472,0.00029669088,0.0011494587,0.0,0.015968101,Guayas,Playas
2024-08-01,-2.625,-79.875,,,,,296.01273,,,261.38385,382.78287,,,,,Guayas,Guayaquil
2024-08-01,-2.625,-79.625,26.46327,83.35914,497.64297,298.2232,296.3993,1.4353845e-05,3.487578e-05,259.4672,386.44922,0.004049894,9.344331e-05,0.0,0.044130784,Guayas,Naranjal
2024-08-01,-2.625,-79.375,24.096539,73.37044,403.33817,294.22488,292.36252,1.435429e-05,3.508177e-05,260.3951,363.741,0.0014641258,0.0065651806,0.0,0.042529676,Azuay,Cuenca
2024-08-01,-2.625,-79.125,25.072004,76.65912,355.992,289.5081,286.89813,1.4353063e-05,2.9799136e-05,270.62146,319.19156,0.0013413781,0.013524878,0.0,0.042995766,Cañar,Cañar
2024-08-01,-2.625,-78.875,31.385403,95.33649,317.80383,284.8163,281.66223,3.2478103e-05,3.588648e-05,296.0426,321.05753,0.0085555455,0.042333547,0.0,0.07387626,Cañar,Cañar
2024-08-01,-2.625,-78.625,28.034073,84.32987,470.9059,285.33755,281.21207,3.6572794e-05,3.1507476e-05,291.18436,323.64566,0.007360703,0.08534319,0.0,0.082030326,Cañar,Azogues
2024-08-01,-2.625,-78.375,26.46447,79.07509,509.49066,292.22437,289.66022,3.655571e-05,4.9337268e-05,293.30435,364.26318,0.005444759,0.018636456,0.0,0.08446415,Morona Santiago,Santiago
2024-08-01,-2.625,-78.125,25.86308,76.8027,489.60925,293.99768,291.8138,3.645413e-05,5.7754052e-05,297.9596,373.86716,0.005118799,0.010864113,0.0,0.10823333,Morona Santiago,Logroño
2024-08-01,-2.625,-77.875,38.479534,115.3035,764.9996,294.4047,295.00653,3.4473054e-05,5.3709355e-05,233.57433,362.0128,0.018844554,0.005965611,0.0,0.18360628,Morona Santiago,Morona
2024-08-01,-2.625,-77.625,34.614235,103.71757,691.59705,296.66986,297.91916,3.432182e-05,5.6390403e-05,234.03308,376.11807,0.0053084274,0.01038712,0.0,0.19181138,Morona Santiago,Taisha
2024-08-01,-2.625,-77.375,34.65626,103.787674,692.78186,296.79312,298.14212,3.4430035e-05,5.6136494e-05,234.52,377.85883,0.0034154945,0.010893249,0.0,0.20416579,Morona Santiago,Taisha
2024-08-01,-2.625,-77.125,34.64089,103.76467,692.7071,296.77896,298.12662,3.4437184e-05,5.6547415e-05,235.69264,378.2906,0.004084425,0.010997066,0.0,0.20542407,Morona Santiago,Taisha
2024-08-01,-2.625,-76.875,34.97069,105.048416,703.4735,297.38956,298.2171,4.042597e-05,6.3087056e-05,270.37277,381.04626,0.008708243,0.014695155,0.0,0.18575622,Morona Santiago,Taisha
2024-08-01,-2.375,-80.625,19.096909,66.20577,172.21147,299.0984,295.4597,8.010654e-06,1.0373726e-05,287.896,382.55087,0.00032251395,0.0019599292,0.0,0.01240092,Santa Elena,Santa Elena
2024-08-01,-2.375,-80.375,17.850864,54.09868,176.89365,299.651,296.4796,8.005228e-06,1.2831658e-05,280.12524,384.6104,0.00023999948,0.0017533379,0.0,0.020552881,Guayas,Guayaquil
2024-08-01,-2.375,-80.125,16.258062,42.333275,137.47855,300.3414,297.2418,8.53494e-06,1.3921923e-05,280.29016,386.71854,0.0001958477,0.0013857867,0.0,0.033917964,Guayas,Guayaquil
2024-08-01,-2.375,-79.875,24.69848,79.74238,455.71658,299.60504,297.73413,1.4354745e-05,3.276673e-05,258.98666,388.79736,0.0036515812,0.00011866037,0.0,0.03947084,Guayas,Guayaquil
2024-08-01,-2.375,-79.625,25.64954,81.581604,472.73474,299.66556,298.06064,1.4354505e-05,3.641495e-05,258.6149,393.583,0.00439318,0.00012387894,0.0,0.039964613,Guayas,Naranjal
2024-08-01,-2.375,-79.375,26.853027,88.197334,579.95795,300.1749,298.29324,1.4353062e-05,3.6073405e-05,258.37305,399.05695,0.004136172,4.993842e-06,0.0,0.03990718,Cañar,La Troncal
2024-08-01,-2.375,-79.125,23.34909,71.353775,317.90396,295.23322,293.76334,1.4353488e-05,3.2424377e-05,267.62827,363.59244,0.0015439264,0.0076093026,0.0,0.04198435,Cañar,Cañar
2024-08-01,-2.375,-78.875,29.170523,90.51818,300.6294,289.99277,286.5687,3.2480784e-05,3.6741025e-05,296.6398,342.42105,0.008329905,0.033517044,0.0,0.06074483,Chimborazo,Chunchi
2024-08-01,-2.375,-78.625,33.815857,102.26416,477.1793,283.2381,279.16113,3.655752e-05,2.9720795e-05,291.9507,311.6901,0.011336241,0.08315954,0.0,0.08778575,Chimborazo,Alausí
2024-08-01,-2.375,-78.375,27.466864,82.40233,540.21484,288.20798,284.9155,3.6582514e-05,4.0268387e-05,292.26205,339.4274,0.0055019883,0.04575882,0.0,0.099470645,Morona Santiago,Morona
2024-08-01,-2.375,-78.125,25.776163,76.49813,487.98325,293.42383,291.3875,3.6439495e-05,5.817466e-05,297.48196,370.56677,0.005073528,0.010598031,0.0,0.11333133,Morona Santiago,Morona
2024-08-01,-2.375,-77.875,29.834244,89.80687,611.2468,292.41592,292.78986,3.437944e-05,4.844705e-05,233.3824,351.11453,0.0040803435,0.035619866,0.0,0.19994912,Morona Santiago,Morona
2024-08-01,-2.375,-77.625,34.895836,104.654945,699.47217,295.62418,296.7291,3.442078e-05,5.4660184e-05,233.50621,370.01074,0.006565135,0.013071531,0.0,0.19817065,Morona Santiago,Taisha
2024-08-01,-2.375,-77.375,34.65417,103.881516,694.417,296.5086,297.71616,3.4578927e-05,5.5727614e-05,233.81245,376.10574,0.0043132724,0.011535499,0.0,0.1976409,Morona Santiago,Taisha
2024-08-01,-2.375,-77.125,34.610283,103.724655,693.1,296.74033,297.92706,3.4591063e-05,5.5548528e-05,233.70073,378.71255,0.0038731971,0.011073966,0.0,0.20758384,Morona Santiago,Taisha
2024-08-01,-2.375,-76.875,35.11155,105.54342,706.60657,297.3776,298.10327,4.0442672e-05,6.1441824e-05,269.23627,380.8236,0.013321016,0.01581832,0.0,0.17382,Pastaza,Pastaza
2024-08-01,-2.375,-76.625,34.923832,105.11318,707.5558,297.31467,298.18317,4.141844e-05,6.3671156e-05,268.37402,382.05463,0.016160209,0.017469676,0.0,0.16904263,Pastaza,Pastaza
2024-08-01,-2.375,-76.375,34.865425,104.99137,708.0834,297.2627,298.27887,4.139693e-05,6.38259e-05,269.4061,381.98474,0.010846494,0.017990721,0.0,0.16428739,Pastaza,Pastaza
2024-08-01,-2.125,-80.625,18.669603,60.624836,127.651634,299.33664,295.5251,8.025252e-06,1.1456121e-05,285.19116,384.19254,0.00029232443,0.0026556652,0.0,0.01659295,Santa Elena,Santa Elena
2024-08-01,-2.125,-80.375,18.861786,61.847637,238.41862,299.50473,296.1048,8.022533e-06,1.5372601e-05,283.00305,382.74493,0.00019767499,0.0012979135,0.0,0.030021453,Santa Elena,Santa Elena
2024-08-01,-2.125,-80.125,16.44936,43.498734,141.31473,300.43024,297.22495,8.56955e-06,1.442897e-05,282.4355,386.91663,0.00018096912,0.001310516,0.0,0.03453118,Guayas,Guayaquil
2024-08-01,-2.125,-79.875,28.541285,87.52163,253.97885,300.89728,298.3233,1.4603018e-05,2.3014501e-05,261.96112,391.11984,0.008155134,0.035848398,0.0,0.038265273,Guayas,Samborondón
2024-08-01,-2.125,-79.625,24.119547,72.65634,312.37292,299.8495,298.15756,1.4604039e-05,3.568194e-05,261.97604,392.7746,0.0041729207,0.00032348436,0.0,0.03976027,Guayas,Milagro
2024-08-01,-2.125,-79.375,26.453661,84.51671,465.4173,300.11072,298.39474,1.4603138e-05,3.6689456e-05,261.1824,397.68774,0.004752344,0.00025020895,0.0,0.0413245,Guayas,Naranjito
2024-08-01,-2.125,-79.125,24.239931,74.02728,393.3185,294.82144,293.09732,1.4606056e-05,3.3461172e-05,269.87195,358.3206,0.0015249389,0.0074705705,0.0,0.04391666,Guayas,General Antonio Elizalde
2024-08-01,-2.125,-78.875,24.973099,76.19291,254.62628,292.1215,288.2739,3.251111e-05,3.2483193e-05,298.66034,350.0102,0.0052543255,0.053566363,0.0,0.06299849,Chimborazo,Alausí
2024-08-01,-2.125,-78.625,33.34801,101.32094,391.56216,283.91147,279.6055,3.6518133e-05,2.969647e-05,293.45612,311.35812,0.008855447,0.08336929,0.0,0.09818501,Chimborazo,Guamote
2024-08-01,-2.125,-78.375,27.925987,83.97273,554.54895,286.47012,282.64453,3.656258e-05,3.5252928e-05,295.46606,326.1179,0.0072336327,0.06879294,0.0,0.11026804,Morona Santiago,Morona
2024-08-01,-2.125,-78.125,25.98148,77.19016,493.65518,293.08377,291.08484,3.6433026e-05,5.7025572e-05,298.88275,368.47885,0.0049232105,0.012440004,0.0,0.124568924,Morona Santiago,Morona
2024-08-01,-2.125,-77.875,29.843935,89.8077,610.668,292.80386,293.2516,3.476597e-05,4.924941e-05,233.4994,353.1371,0.0040499517,0.034928184,0.0,0.19575131,Morona Santiago,Morona
2024-08-01,-2.125,-77.625,38.437088,115.143906,763.63947,295.02335,296.05704,3.4705165e-05,5.446407e-05,233.76999,367.5134,0.016717857,0.005725564,0.0,0.1948812,Morona Santiago,Taisha
2024-08-01,-2.125,-77.375,34.79883,104.361115,698.324,296.12518,297.12866,3.485688e-05,5.4488384e-05,233.64037,374.61365,0.004104964,0.0127220815,0.0,0.20555218,Pastaza,Pastaza
2024-08-01,-2.125,-77.125,34.92835,104.73013,697.2857,296.57666,297.63837,3.4894674e-05,5.407794e-05,234.11166,377.75064,0.0066389698,0.011733451,0.0,0.16931848,Pastaza,Pastaza
2024-08-01,-2.125,-76.875,35.1727,105.72559,708.87915,297.05374,297.84308,4.100251e-05,6.188856e-05,269.60065,379.15155,0.012390192,0.017242352,0.0,0.16610533,Pastaza,Pastaza
2024-08-01,-2.125,-76.625,34.966263,105.26529,709.7863,297.2648,298.18118,4.2047413e-05,6.3538784e-05,267.9122,382.28574,0.011933274,0.018760184,0.0,0.17621867,Pastaza,Pastaza
2024-08-01,-2.125,-76.375,34.90583,105.0767,707.45654,297.41458,298.3973,4.205438e-05,6.461817e-05,269.298,383.54092,0.012381205,0.017389305,0.0,0.1687242,Pastaza,Pastaza
2024-08-01,-2.125,-76.125,35.07934,105.64243,711.73206,297.525,298.48566,4.223782e-05,6.359911e-05,269.24634,383.86792,0.015703553,0.019732721,0.0,0.16805823,Pastaza,Pastaza
2024-08-01,-1.875,-80.625,22.141283,77.37434,453.67938,297.3548,294.51645,8.4596395e-06,2.1247559e-05,255.24442,385.05304,0.00018804148,0.0025855,0.0,0.038505245,Santa Elena,Santa Elena
2024-08-01,-1.875,-80.375,19.846087,65.36774,221.63081,299.12695,296.36087,8.452984e-06,2.0482166e-05,258.44104,387.98746,0.00016350913,0.0060920697,0.0,0.036677748,Guayas,Pedro Carbo
2024-08-01,-1.875,-80.125,19.485064,60.838478,251.28497,300.64716,298.1836,9.521122e-06,2.3579802e-05,256.95358,396.25763,0.00029256847,0.005209412,0.0,0.037596848,Guayas,Isidro Ayora
2024-08-01,-1.875,-79.875,30.654673,98.422195,573.18616,298.38504,298.5345,2.1276695e-05,3.9269024e-05,237.31389,374.31018,0.018231306,0.0009892313,0.0,0.055592034,Guayas,Daule
2024-08-01,-1.875,-79.625,31.69587,99.91792,615.23376,298.22696,298.55707,2.1275013e-05,4.1685544e-05,238.22234,375.1597,0.01990895,0.00096217997,0.0,0.05785754,Los Rios,Babahoyo
2024-08-01,-1.875,-79.375,33.219307,103.48927,696.55457,298.14893,298.39658,2.1276395e-05,4.0848496e-05,239.07463,376.32642,0.02126293,0.0007835361,0.0,0.0590536,Los Rios,Babahoyo
2024-08-01,-1.875,-79.125,27.576107,83.81847,329.93893,291.51312,291.0601,2.1284557e-05,2.8524295e-05,244.36598,329.5583,0.007340386,0.028128099,0.0,0.06304997,Bolivar,San Miguel
2024-08-01,-1.875,-78.875,25.09672,76.95114,305.05594,290.31833,285.7192,3.3007298e-05,3.4444933e-05,310.94128,350.50528,0.008360599,0.051963333,0.0,0.06269341,Chimborazo,Colta
2024-08-01,-1.875,-78.625,27.422049,83.41912,321.11563,285.5731,280.09512,3.5611938e-05,2.7540058e-05,306.1594,323.55972,0.007642368,0.10451766,0.0,0.07396162,Chimborazo,Riobamba
2024-08-01,-1.875,-78.375,27.855885,84.02164,467.7303,286.11792,281.1717,3.5641482e-05,3.206445e-05,306.19876,331.2554,0.005937837,0.087998286,0.0,0.09977479,Morona Santiago,Pablo Sexto
2024-08-01,-1.875,-78.125,25.452024,75.7931,482.55844,293.856,291.22968,3.5944086e-05,5.9725317e-05,310.10193,383.6672,0.0044853063,0.009163193,0.0,0.09814261,Morona Santiago,Palora
2024-08-01,-1.875,-77.875,30.237572,91.135735,620.83636,293.60635,294.34854,4.2224725e-05,4.9560575e-05,227.23587,355.51852,0.008627411,0.043861754,0.0,0.17263912,Morona Santiago,Huamboya
2024-08-01,-1.875,-77.625,35.66843,107.247734,721.6234,295.16043,296.07773,4.2225445e-05,5.1536965e-05,227.64568,365.95627,0.012862528,0.024049435,0.0,0.1737458,Pastaza,Pastaza
2024-08-01,-1.875,-77.375,35.630318,107.126335,718.7323,295.79117,296.84885,4.2226708e-05,5.1800933e-05,227.36296,371.89188,0.013330591,0.021499522,0.0,0.16124289,Pastaza,Pastaza
2024-08-01,-1.875,-77.125,35.569164,106.93297,714.968,296.14496,297.3185,4.222947e-05,5.2190266e-05,228.56718,373.58902,0.017736616,0.01866142,0.0,0.13999,Pastaza,Pastaza
2024-08-01,-1.875,-76.875,35.789078,107.54381,721.0065,296.80508,297.7196,5.6756802e-05,6.521768e-05,278.20395,376.49597,0.021919092,0.023292169,0.0,0.17640735,Pastaza,Pastaza
2024-08-01,-1.875,-76.625,35.78975,107.73117,725.15234,297.1396,298.13535,5.920748e-05,6.650942e-05,278.00943,379.6406,0.023538874,0.027288994,0.0,0.19389643,Pastaza,Pastaza
2024-08-01,-1.875,-76.375,35.82025,107.81656,726.16583,297.3373,298.32837,5.9208563e-05,6.652826e-05,278.60925,380.58963,0.024747139,0.02823432,0.0,0.20079404,Pastaza,Pastaza
2024-08-01,-1.875,-76.125,35.911823,108.120514,727.15924,297.3039,298.3339,5.920826e-05,6.646672e-05,278.43155,380.9144,0.030930392,0.028517524,0.0,0.18555774,Pastaza,Pastaza
2024-08-01,-1.875,-75.875,36.11262,108.84544,734.3058,297.53058,298.321,5.9281447e-05,6.6476205e-05,276.8676,385.873,0.031505186,0.03478588,0.0,0.1535726,Pastaza,Pastaza
2024-08-01,-1.625,-80.625,23.266464,77.58234,389.70526,297.83887,295.0007,8.459157e-06,2.2968165e-05,256.59375,387.1573,0.00030434507,0.005037534,0.0,0.045512453,Manabi,Jipijapa
2024-08-01,-1.625,-80.375,20.731115,66.977,312.95587,299.5946,297.2295,8.453945e-06,2.5866222e-05,259.15924,392.80725,0.00016634003,0.004873673,0.0,0.043252874,Manabi,Paján
2024-08-01,-1.625,-80.125,19.925829,60.92227,244.1364,300.76038,298.4408,9.521001e-06,2.5457139e-05,258.48547,398.7297,0.00030403247,0.005785069,0.0,0.03899423,Guayas,Colimes
2024-08-01,-1.625,-79.875,30.736563,98.28164,480.6554,298.63257,298.72308,2.1276155e-05,3.8365008e-05,237.70413,376.2431,0.015107299,0.0019812183,0.0,0.052167147,Guayas,Palestina
2024-08-01,-1.625,-79.625,25.41155,77.31045,416.47894,298.49097,298.66345,2.1276575e-05,3.9276685e-05,238.83957,375.69727,0.0052576414,0.010113664,0.0,0.05007293,Los Rios,Baba
2024-08-01,-1.625,-79.375,33.759686,104.30266,701.68494,297.47723,297.78604,2.1276095e-05,4.1190724e-05,238.2012,373.3449,0.023377344,0.0009360394,0.0,0.055414993,Los Rios,Urdaneta
2024-08-01,-1.625,-79.125,27.781048,84.313484,331.22937,290.39328,290.04395,2.1295467e-05,2.8551945e-05,239.77222,326.1,0.0053515974,0.029397322,0.0,0.06001536,Bolivar,Caluma
2024-08-01,-1.625,-78.875,25.817059,78.84484,263.88272,288.02765,283.32037,3.2982807e-05,3.1999225e-05,308.79047,339.22534,0.0059087174,0.068664625,0.0,0.06423538,Chimborazo,Riobamba
2024-08-01,-1.625,-78.625,27.838964,84.44943,281.62885,286.67404,280.8272,3.5607663e-05,2.5464555e-05,306.4165,328.77747,0.006091269,0.12842049,0.0,0.087873675,Chimborazo,Guano
2024-08-01,-1.625,-78.375,33.34776,100.83268,580.2947,286.21725,281.71964,3.5620764e-05,3.6926558e-05,304.2863,335.7337,0.010397002,0.05528196,0.0,0.10946069,Chimborazo,Penipe
2024-08-01,-1.625,-78.125,25.389156,75.59955,482.08432,294.13055,291.64386,3.5939778e-05,5.9803966e-05,311.45938,386.02744,0.0042469255,0.009172011,0.0,0.10641178,Morona Santiago,Palora
2024-08-01,-1.625,-77.875,30.277544,91.23539,621.3076,293.72437,294.5596,4.2226646e-05,4.966263e-05,227.60437,357.09232,0.008346226,0.044243652,0.0,0.18259184,Pastaza,Pastaza
2024-08-01,-1.625,-77.625,38.904938,116.64534,775.4598,295.12445,296.1617,4.2225325e-05,5.3513017e-05,228.60844,366.7448,0.034577016,0.008216138,0.0,0.18674056,Pastaza,Pastaza
2024-08-01,-1.625,-77.375,35.586605,106.97991,717.0752,295.75232,296.79843,4.2226766e-05,5.19501e-05,228.16917,371.68347,0.02045841,0.020313935,0.0,0.16713612,Pastaza,Pastaza
2024-08-01,-1.625,-77.125,35.44491,106.59827,715.74664,296.0334,297.20486,4.222809e-05,5.22716e-05,228.53445,373.07556,0.020358397,0.019998228,0.0,0.17374624,Pastaza,Pastaza
2024-08-01,-1.625,-76.875,35.687363,107.33682,721.7632,296.75507,297.66794,5.675624e-05,6.514268e-05,278.44385,376.2873,0.021821585,0.024592102,0.0,0.18294266,Pastaza,Pastaza
2024-08-01,-1.625,-76.625,35.911842,108.11576,728.545,297.18402,298.08475,5.920886e-05,6.550396e-05,277.8594,379.39066,0.02759043,0.03040801,0.0,0.19311002,Pastaza,Pastaza
2024-08-01,-1.625,-76.375,35.886208,108.04589,729.19104,297.2336,298.21536,5.920802e-05,6.616777e-05,277.33362,380.4106,0.02143983,0.031599123,0.0,0.19136989,Pastaza,Pastaza
2024-08-01,-1.625,-76.125,35.927715,108.209045,730.73486,297.36093,298.28522,5.9210306e-05,6.545826e-05,277.6475,380.89957,0.022127269,0.033025205,0.0,0.19665092,Pastaza,Arajuno
2024-08-01,-1.625,-75.875,36.163143,109.02285,736.8626,297.62466,298.38678,5.9281145e-05,6.572221e-05,274.8677,386.84943,0.038941633,0.038165845,0.0,0.16979362,Pastaza,Arajuno
2024-08-01,-1.375,-80.625,22.535446,74.11596,314.50333,297.22464,294.5888,8.457549e-06,2.2227056e-05,256.88187,383.57114,0.0002532562,0.005610731,0.0,0.04600382,Manabi,Jipijapa
2024-08-01,-1.375,-80.375,21.487558,68.17381,332.33444,299.33344,297.10156,8.454006e-06,2.712017e-05,257.88416,393.60928,0.00024588738,0.0047275033,0.0,0.044834565,Manabi,24 De Mayo
2024-08-01,-1.375,-80.125,20.17504,60.26717,202.7713,300.38483,298.21777,9.521362e-06,2.6771202e-05,258.6636,399.1006,0.0003292725,0.007041321,0.0,0.042323753,Guayas,Balzar
2024-08-01,-1.375,-79.875,25.208506,77.07005,303.91223,298.67508,298.43237,2.1275853e-05,3.5749556e-05,237.74272,376.25815,0.003350695,0.013778267,0.0,0.052659675,Guayas,Balzar
2024-08-01,-1.375,-79.625,25.155525,76.57357,326.13165,298.2591,298.2693,2.1276815e-05,3.8165363e-05,239.83983,374.23224,0.0045078653,0.012707786,0.0,0.055449817,Los Rios,Vinces
2024-08-01,-1.375,-79.375,33.74185,103.95391,643.49207,297.2901,297.6214,2.1276033e-05,3.99105e-05,237.42038,372.8658,0.021876287,0.0015420982,0.0,0.06331315,Los Rios,Ventanas
2024-08-01,-1.375,-79.125,28.324432,85.93333,472.07162,290.7505,290.43774,2.1390893e-05,2.8100094e-05,236.41177,331.2142,0.0052407533,0.029790854,0.0,0.06327014,Bolivar,Guaranda
2024-08-01,-1.375,-78.875,26.662165,81.079,271.36096,285.7993,280.40924,3.301859e-05,2.8550585e-05,308.69458,323.6831,0.006880042,0.08496508,0.0,0.07093558,Tungurahua,Ambato
2024-08-01,-1.375,-78.625,27.291315,82.760445,325.88443,287.02484,281.55994,3.5606685e-05,3.0117317e-05,306.9332,334.01578,0.0064998143,0.09578788,0.0,0.089178555,Tungurahua,Mocha
2024-08-01,-1.375,-78.375,27.293055,82.26068,543.1002,288.13214,283.94788,3.5611625e-05,3.9608247e-05,305.23523,347.42252,0.0072543756,0.05237303,0.0,0.10510985,Tungurahua,Baños de Agua Santa
2024-08-01,-1.375,-78.125,25.85926,77.18234,495.19266,293.3367,290.41818,3.5941306e-05,5.5968296e-05,310.98315,380.67365,0.0057493933,0.013102842,0.0,0.11048797,Pastaza,Mejía
2024-08-01,-1.375,-77.875,30.2703,91.262794,622.123,293.32065,294.05618,4.2224183e-05,4.848295e-05,227.68378,354.89774,0.011977211,0.04532795,0.0,0.19040562,Pastaza,Pastaza
2024-08-01,-1.375,-77.625,38.75436,116.10485,769.83057,294.68326,295.72852,4.2225503e-05,5.2345502e-05,228.7522,364.42307,0.05834124,0.0065437458,0.0,0.19107035,Pastaza,Arajuno
2024-08-01,-1.375,-77.375,38.65622,115.87251,767.9332,295.76007,296.8829,4.222875e-05,5.3355216e-05,229.04733,371.98242,0.06137525,0.006137448,0.0,0.17818357,Pastaza,Arajuno
2024-08-01,-1.375,-77.125,35.341385,106.28784,715.6702,296.13898,297.41357,4.2226467e-05,5.2870157e-05,228.90927,374.22598,0.018515296,0.020668156,0.0,0.17168257,Pastaza,Arajuno
2024-08-01,-1.375,-76.875,35.66843,107.36911,722.88336,296.87604,297.72595,5.6755078e-05,6.492113e-05,278.24557,377.21146,0.021003515,0.025697134,0.0,0.19155024,Pastaza,Arajuno
2024-08-01,-1.375,-76.625,35.997665,108.33679,729.14594,297.19733,297.98636,5.920862e-05,6.4657215e-05,277.59497,379.72952,0.026604569,0.030400787,0.0,0.19017997,Pastaza,Arajuno
2024-08-01,-1.375,-76.375,35.900753,108.060265,728.65204,297.23758,298.20984,5.9209102e-05,6.622319e-05,276.62473,381.16992,0.021155426,0.030799843,0.0,0.1944097,Pastaza,Arajuno
